time_stamp,teta0,omega0,dt,n_iter,gamma,driving_ang_freq,driving_delta,l,m,damping,g
2022_12_14_14_31_00_541593,-1.57079633,0.0,0.005,20001,1.067973,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_00_557237,-1.57079633,0.0,0.005,20001,1.0702162,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_00_682665,-1.57079633,0.0,0.005,20001,1.0668649,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_00_713917,-1.57079633,0.0,0.005,20001,1.0713514,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_01_027702,-1.57079633,0.0,0.005,20001,1.0691081,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_01_215972,-1.57079633,0.0,0.005,20001,1.068,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_01_404583,-1.57079633,0.0,0.005,20001,1.0702432,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_01_514377,-1.57079633,0.0,0.005,20001,1.0668919,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_00_933938,-1.57079633,0.0,0.005,20001,1.0663784,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_01_593010,-1.57079633,0.0,0.005,20001,1.0713784,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_01_891583,-1.57079633,0.0,0.005,20001,1.0691351,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_01_938854,-1.57079633,0.0,0.005,20001,1.068027,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_02_095523,-1.57079633,0.0,0.005,20001,1.0702703,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_02_142804,-1.57079633,0.0,0.005,20001,1.0669189,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_02_236973,-1.57079633,0.0,0.005,20001,1.0714054,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_02_532838,-1.57079633,0.0,0.005,20001,1.0691622,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_02_597894,-1.57079633,0.0,0.005,20001,1.0680541,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_02_802012,-1.57079633,0.0,0.005,20001,1.0702973,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_02_221451,-1.57079633,0.0,0.005,20001,1.0664054,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_02_933487,-1.57079633,0.0,0.005,20001,1.0669459,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_03_038165,-1.57079633,0.0,0.005,20001,1.0714324,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_03_163590,-1.57079633,0.0,0.005,20001,1.0691892,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_03_234115,-1.57079633,0.0,0.005,20001,1.0680811,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_03_414447,-1.57079633,0.0,0.005,20001,1.0703243,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_03_540280,-1.57079633,0.0,0.005,20001,1.066973,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_03_712636,-1.57079633,0.0,0.005,20001,1.0714595,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_03_869882,-1.57079633,0.0,0.005,20001,1.0692162,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_04_010990,-1.57079633,0.0,0.005,20001,1.0681081,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_03_461752,-1.57079633,0.0,0.005,20001,1.0664324,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_04_136504,-1.57079633,0.0,0.005,20001,1.0703514,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_04_236788,-1.57079633,0.0,0.005,20001,1.067,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_04_481548,-1.57079633,0.0,0.005,20001,1.0714865,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_04_497162,-1.57079633,0.0,0.005,20001,1.0692432,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_04_606956,-1.57079633,0.0,0.005,20001,1.0681351,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_04_701136,-1.57079633,0.0,0.005,20001,1.0703784,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_04_858398,-1.57079633,0.0,0.005,20001,1.067027,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_04_575707,-1.57079633,0.0,0.005,20001,1.0664595,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_05_078205,-1.57079633,0.0,0.005,20001,1.0715135,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_05_141128,-1.57079633,0.0,0.005,20001,1.0692703,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_05_329099,-1.57079633,0.0,0.005,20001,1.0681622,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_05_376395,-1.57079633,0.0,0.005,20001,1.0704054,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_05_501820,-1.57079633,0.0,0.005,20001,1.0670541,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_05_753092,-1.57079633,0.0,0.005,20001,1.0715405,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_05_815608,-1.57079633,0.0,0.005,20001,1.0692973,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_06_097752,-1.57079633,0.0,0.005,20001,1.0681892,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_06_145099,-1.57079633,0.0,0.005,20001,1.0704324,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_05_768735,-1.57079633,0.0,0.005,20001,1.0664865,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_06_442898,-1.57079633,0.0,0.005,20001,1.0670811,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_06_599593,-1.57079633,0.0,0.005,20001,1.0715676,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_06_643362,-1.57079633,0.0,0.005,20001,1.0693243,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_06_772290,-1.57079633,0.0,0.005,20001,1.0682162,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_06_787916,-1.57079633,0.0,0.005,20001,1.0704595,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_06_976265,-1.57079633,0.0,0.005,20001,1.0671081,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_07_211609,-1.57079633,0.0,0.005,20001,1.0715946,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_07_321461,-1.57079633,0.0,0.005,20001,1.0693514,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_06_944999,-1.57079633,0.0,0.005,20001,1.0665135,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_07_722197,-1.57079633,0.0,0.005,20001,1.0671351,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_07_910542,-1.57079633,0.0,0.005,20001,1.0716216,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_07_973457,-1.57079633,0.0,0.005,20001,1.0693784,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_08_098870,-1.57079633,0.0,0.005,20001,1.0682703,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_08_444090,-1.57079633,0.0,0.005,20001,1.0671622,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_08_695182,-1.57079633,0.0,0.005,20001,1.0716486,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_08_758102,-1.57079633,0.0,0.005,20001,1.0694054,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_08_867922,-1.57079633,0.0,0.005,20001,1.0705405,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_08_883545,-1.57079633,0.0,0.005,20001,1.0682973,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_09_056253,-1.57079633,0.0,0.005,20001,1.0671892,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_09_212930,-1.57079633,0.0,0.005,20001,1.0716757,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_09_260220,-1.57079633,0.0,0.005,20001,1.0694324,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_09_401409,-1.57079633,0.0,0.005,20001,1.0705676,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_09_480012,-1.57079633,0.0,0.005,20001,1.0683243,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_09_166051,-1.57079633,0.0,0.005,20001,1.0665676,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_09_731153,-1.57079633,0.0,0.005,20001,1.0672162,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_09_903885,-1.57079633,0.0,0.005,20001,1.0717027,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_09_966777,-1.57079633,0.0,0.005,20001,1.0694595,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_10_013674,-1.57079633,0.0,0.005,20001,1.0705946,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_10_051938,-1.57079633,0.0,0.005,20001,1.0683514,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_10_217622,-1.57079633,0.0,0.005,20001,1.0672432,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_10_296180,-1.57079633,0.0,0.005,20001,1.0717297,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_10_553183,-1.57079633,0.0,0.005,20001,1.0694865,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_10_625306,-1.57079633,0.0,0.005,20001,1.0706216,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_10_923535,-1.57079633,0.0,0.005,20001,1.0672703,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_10_955191,-1.57079633,0.0,0.005,20001,1.0717568,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_11_190436,-1.57079633,0.0,0.005,20001,1.0695135,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_11_254949,-1.57079633,0.0,0.005,20001,1.0706486,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_11_268965,-1.57079633,0.0,0.005,20001,1.0684054,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_11_598274,-1.57079633,0.0,0.005,20001,1.0672973,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_11_655744,-1.57079633,0.0,0.005,20001,1.0717838,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_11_300232,-1.57079633,0.0,0.005,20001,1.0666216,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_12_163337,-1.57079633,0.0,0.005,20001,1.0695405,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_12_178975,-1.57079633,0.0,0.005,20001,1.0706757,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_12_210225,-1.57079633,0.0,0.005,20001,1.0684324,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_12_444937,-1.57079633,0.0,0.005,20001,1.0718108,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_12_460974,-1.57079633,0.0,0.005,20001,1.0673243,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_12_789622,-1.57079633,0.0,0.005,20001,1.0707027,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_12_758264,-1.57079633,0.0,0.005,20001,1.0695676,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_12_820850,-1.57079633,0.0,0.005,20001,1.0684595,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_12_557755,-1.57079633,0.0,0.005,20001,1.0666486,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_13_166617,-1.57079633,0.0,0.005,20001,1.0673514,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_13_213611,-1.57079633,0.0,0.005,20001,1.0718378,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_13_560609,-1.57079633,0.0,0.005,20001,1.0707297,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_13_590269,-1.57079633,0.0,0.005,20001,1.0695946,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_13_605883,-1.57079633,0.0,0.005,20001,1.0684865,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_13_731295,-1.57079633,0.0,0.005,20001,1.0673784,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_13_746920,-1.57079633,0.0,0.005,20001,1.0718649,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_14_187101,-1.57079633,0.0,0.005,20001,1.0707568,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_13_715670,-1.57079633,0.0,0.005,20001,1.0666757,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_14_362294,-1.57079633,0.0,0.005,20001,1.0685135,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_14_972199,-1.57079633,0.0,0.005,20001,1.0718919,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_15_019096,-1.57079633,0.0,0.005,20001,1.0674054,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_15_395718,-1.57079633,0.0,0.005,20001,1.0707838,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_15_866711,-1.57079633,0.0,0.005,20001,1.0685405,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_15_709527,-1.57079633,0.0,0.005,20001,1.0696486,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_16_086456,-1.57079633,0.0,0.005,20001,1.0719189,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_16_274857,-1.57079633,0.0,0.005,20001,1.0674324,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_15_599693,-1.57079633,0.0,0.005,20001,1.0667027,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_16_478955,-1.57079633,0.0,0.005,20001,1.0708108,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_16_682932,-1.57079633,0.0,0.005,20001,1.0685676,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_16_808361,-1.57079633,0.0,0.005,20001,1.0696757,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_16_839618,-1.57079633,0.0,0.005,20001,1.0719459,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_16_996811,-1.57079633,0.0,0.005,20001,1.0708378,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_17_263551,-1.57079633,0.0,0.005,20001,1.0685946,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_17_769809,-1.57079633,0.0,0.005,20001,1.0697027,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_17_844969,-1.57079633,0.0,0.005,20001,1.071973,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_17_892269,-1.57079633,0.0,0.005,20001,1.0674865,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_17_939143,-1.57079633,0.0,0.005,20001,1.0708649,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_18_064059,-1.57079633,0.0,0.005,20001,1.0686216,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_18_378728,-1.57079633,0.0,0.005,20001,1.0697297,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_18_550775,-1.57079633,0.0,0.005,20001,1.072,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_18_613782,-1.57079633,0.0,0.005,20001,1.0708919,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_18_660667,-1.57079633,0.0,0.005,20001,1.0675135,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_18_189935,-1.57079633,0.0,0.005,20001,1.0667568,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_18_802013,-1.57079633,0.0,0.005,20001,1.0686486,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_19_068493,-1.57079633,0.0,0.005,20001,1.0697568,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_19_173177,-1.57079633,0.0,0.005,20001,1.072027,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_19_178692,-1.57079633,0.0,0.005,20001,1.0709189,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_19_194333,-1.57079633,0.0,0.005,20001,1.0675405,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_19_319757,-1.57079633,0.0,0.005,20001,1.0686757,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_19_712663,-1.57079633,0.0,0.005,20001,1.0697838,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_19_256837,-1.57079633,0.0,0.005,20001,1.0667838,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_19_821971,-1.57079633,0.0,0.005,20001,1.0720541,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_19_875400,-1.57079633,0.0,0.005,20001,1.0709459,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_19_884915,-1.57079633,0.0,0.005,20001,1.0675676,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_19_994735,-1.57079633,0.0,0.005,20001,1.0687027,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_20_308948,-1.57079633,0.0,0.005,20001,1.0698108,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_20_324576,-1.57079633,0.0,0.005,20001,1.0720811,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_20_465623,-1.57079633,0.0,0.005,20001,1.070973,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_20_497308,-1.57079633,0.0,0.005,20001,1.0675946,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_20_512933,-1.57079633,0.0,0.005,20001,1.0687297,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_20_418749,-1.57079633,0.0,0.005,20001,1.0724865,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_21_047200,-1.57079633,0.0,0.005,20001,1.0698378,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_21_094612,-1.57079633,0.0,0.005,20001,1.0721081,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_21_220016,-1.57079633,0.0,0.005,20001,1.071,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_21_596710,-1.57079633,0.0,0.005,20001,1.0698649,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_21_627960,-1.57079633,0.0,0.005,20001,1.0721351,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_21_801019,-1.57079633,0.0,0.005,20001,1.0676486,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_21_565046,-1.57079633,0.0,0.005,20001,1.0725135,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_22_429278,-1.57079633,0.0,0.005,20001,1.0698919,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_22_492183,-1.57079633,0.0,0.005,20001,1.0721622,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_22_570324,-1.57079633,0.0,0.005,20001,1.0710541,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_22_617611,-1.57079633,0.0,0.005,20001,1.0676757,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_22_633236,-1.57079633,0.0,0.005,20001,1.0688108,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_23_056930,-1.57079633,0.0,0.005,20001,1.0699189,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_23_151130,-1.57079633,0.0,0.005,20001,1.0721892,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_23_339522,-1.57079633,0.0,0.005,20001,1.0710811,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_22_868440,-1.57079633,0.0,0.005,20001,1.0725405,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_23_464929,-1.57079633,0.0,0.005,20001,1.0677027,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_23_484095,-1.57079633,0.0,0.005,20001,1.0688378,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_23_784770,-1.57079633,0.0,0.005,20001,1.0699459,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_23_919722,-1.57079633,0.0,0.005,20001,1.0722162,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_23_935346,-1.57079633,0.0,0.005,20001,1.0711081,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_24_045154,-1.57079633,0.0,0.005,20001,1.0688649,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_24_562889,-1.57079633,0.0,0.005,20001,1.069973,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_24_060781,-1.57079633,0.0,0.005,20001,1.0725676,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_24_798677,-1.57079633,0.0,0.005,20001,1.0711351,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_24_861192,-1.57079633,0.0,0.005,20001,1.0688919,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_24_908489,-1.57079633,0.0,0.005,20001,1.0677568,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_25_206631,-1.57079633,0.0,0.005,20001,1.07,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_25_300788,-1.57079633,0.0,0.005,20001,1.0722703,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_25_426237,-1.57079633,0.0,0.005,20001,1.0711622,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_25_567310,-1.57079633,0.0,0.005,20001,1.0677838,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_25_614723,-1.57079633,0.0,0.005,20001,1.0689189,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_25_332057,-1.57079633,0.0,0.005,20001,1.0725946,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_26_069180,-1.57079633,0.0,0.005,20001,1.070027,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_26_210746,-1.57079633,0.0,0.005,20001,1.0722973,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_26_477230,-1.57079633,0.0,0.005,20001,1.0711892,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_26_603092,-1.57079633,0.0,0.005,20001,1.0678108,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_26_697263,-1.57079633,0.0,0.005,20001,1.0689459,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_26_932533,-1.57079633,0.0,0.005,20001,1.0700541,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_27_121224,-1.57079633,0.0,0.005,20001,1.0723243,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_27_136773,-1.57079633,0.0,0.005,20001,1.0712162,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_27_340974,-1.57079633,0.0,0.005,20001,1.0678378,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_27_372222,-1.57079633,0.0,0.005,20001,1.068973,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_26_885228,-1.57079633,0.0,0.005,20001,1.0726216,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_27_623655,-1.57079633,0.0,0.005,20001,1.0700811,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_27_764691,-1.57079633,0.0,0.005,20001,1.0723514,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_27_780316,-1.57079633,0.0,0.005,20001,1.0712432,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_27_906133,-1.57079633,0.0,0.005,20001,1.0678649,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_27_921773,-1.57079633,0.0,0.005,20001,1.069,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_28_220061,-1.57079633,0.0,0.005,20001,1.0701081,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_27_953022,-1.57079633,0.0,0.005,20001,1.0726486,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_28_675161,-1.57079633,0.0,0.005,20001,1.0678919,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_28_690775,-1.57079633,0.0,0.005,20001,1.069027,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_28_897760,-1.57079633,0.0,0.005,20001,1.0726757,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_29_004926,-1.57079633,0.0,0.005,20001,1.0712973,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_29_036190,-1.57079633,0.0,0.005,20001,1.0724054,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_29_130347,-1.57079633,0.0,0.005,20001,1.0679189,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_29_145970,-1.57079633,0.0,0.005,20001,1.0690541,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_29_381176,-1.57079633,0.0,0.005,20001,1.0727027,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_29_428480,-1.57079633,0.0,0.005,20001,1.0701622,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_29_538280,-1.57079633,0.0,0.005,20001,1.0724324,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_29_553904,-1.57079633,0.0,0.005,20001,1.0713243,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_29_710973,-1.57079633,0.0,0.005,20001,1.0736216,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_29_820774,-1.57079633,0.0,0.005,20001,1.0747568,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_14_31_29_930569,-1.57079633,0.0,0.005,20001,1.0727297,6.2831853,0,0.11032751,1,4.712389,9.8
