time_stamp,teta0,omega0,dt,n_iter,gamma,driving_ang_freq,driving_delta,l,m,damping,g
2022_12_14_11_22_38_248965,-1.57079633,0.0,0.005,4001,0.41708543,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_38_311493,-1.57079633,0.0,0.005,4001,0.46231156,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_38_228226,-1.57079633,0.0,0.005,4001,0.2160804,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_38_358770,-1.57079633,0.0,0.005,4001,0.42211055,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_38_428285,-1.57079633,0.0,0.005,4001,0.38190955,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_38_547125,-1.57079633,0.0,0.005,4001,0.38693467,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_38_578381,-1.57079633,0.0,0.005,4001,0.4321608,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_38_628781,-1.57079633,0.0,0.005,4001,0.30150754,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_38_656989,-1.57079633,0.0,0.005,4001,0.34673367,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_38_703844,-1.57079633,0.0,0.005,4001,0.48241206,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_38_719455,-1.57079633,0.0,0.005,4001,0.39698492,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_38_728970,-1.57079633,0.0,0.005,4001,0.30653266,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_38_735479,-1.57079633,0.0,0.005,4001,0.44221106,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_38_813632,-1.57079633,0.0,0.005,4001,0.44723618,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_38_891818,-1.57079633,0.0,0.005,4001,0.35678392,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_38_929581,-1.57079633,0.0,0.005,4001,0.63316583,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_38_950735,-1.57079633,0.0,0.005,4001,0.54271357,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_38_939091,-1.57079633,0.0,0.005,4001,0.49246231,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_38_986007,-1.57079633,0.0,0.005,4001,0.67839196,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_38_970383,-1.57079633,0.0,0.005,4001,0.50753769,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_048996,-1.57079633,0.0,0.005,4001,0.54773869,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_080243,-1.57079633,0.0,0.005,4001,0.72361809,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_130112,-1.57079633,0.0,0.005,4001,0.68341709,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_221281,-1.57079633,0.0,0.005,4001,0.55276382,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_237357,-1.57079633,0.0,0.005,4001,0.68844221,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_268658,-1.57079633,0.0,0.005,4001,0.64824121,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_315756,-1.57079633,0.0,0.005,4001,0.51758794,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_378675,-1.57079633,0.0,0.005,4001,0.73869347,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_430323,-1.57079633,0.0,0.005,4001,0.69849246,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_488729,-1.57079633,0.0,0.005,4001,0.52261307,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_551792,-1.57079633,0.0,0.005,4001,0.70351759,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_567451,-1.57079633,0.0,0.005,4001,0.5678392,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_630973,-1.57079633,0.0,0.005,4001,0.66834171,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_645981,-1.57079633,0.0,0.005,4001,0.57286432,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_661616,-1.57079633,0.0,0.005,4001,0.70854271,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_677256,-1.57079633,0.0,0.005,4001,0.75376884,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_787082,-1.57079633,0.0,0.005,4001,0.62311558,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_802705,-1.57079633,0.0,0.005,4001,0.53266332,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_896889,-1.57079633,0.0,0.005,4001,0.7638191,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_959792,-1.57079633,0.0,0.005,4001,0.90452261,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_975420,-1.57079633,0.0,0.005,4001,0.77386935,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_39_991046,-1.57079633,0.0,0.005,4001,0.85929648,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_006687,-1.57079633,0.0,0.005,4001,0.94974874,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_069607,-1.57079633,0.0,0.005,4001,0.90954774,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_085209,-1.57079633,0.0,0.005,4001,0.77889447,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_100837,-1.57079633,0.0,0.005,4001,0.86432161,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_147637,-1.57079633,0.0,0.005,4001,0.91457286,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_194505,-1.57079633,0.0,0.005,4001,0.95979899,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_241806,-1.57079633,0.0,0.005,4001,0.82914573,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_257474,-1.57079633,0.0,0.005,4001,0.91959799,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_383036,-1.57079633,0.0,0.005,4001,0.83417085,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_434376,-1.57079633,0.0,0.005,4001,0.79396985,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_540066,-1.57079633,0.0,0.005,4001,0.83919598,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_533053,-1.57079633,0.0,0.005,4001,0.92964824,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_555705,-1.57079633,0.0,0.005,4001,0.79899497,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_634231,-1.57079633,0.0,0.005,4001,0.84422111,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_649874,-1.57079633,0.0,0.005,4001,0.93467337,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_665495,-1.57079633,0.0,0.005,4001,0.88944724,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_681252,-1.57079633,0.0,0.005,4001,0.8040201,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_728139,-1.57079633,0.0,0.005,4001,0.93969849,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_733146,-1.57079633,0.0,0.005,4001,0.89447236,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_759787,-1.57079633,0.0,0.005,4001,0.80904523,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_40_869800,-1.57079633,0.0,0.005,4001,0.98994975,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_50_356568,-1.57079633,0.0,0.005,4001,0.045226131,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_50_403487,-1.57079633,0.0,0.005,4001,0.13567839,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_50_466444,-1.57079633,0.0,0.005,4001,0.18592965,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_50_340543,-1.57079633,0.0,0.005,4001,0.0,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_50_482113,-1.57079633,0.0,0.005,4001,0.23115578,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_50_544587,-1.57079633,0.0,0.005,4001,0.050251256,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_50_576270,-1.57079633,0.0,0.005,4001,0.14070352,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_50_591899,-1.57079633,0.0,0.005,4001,0.095477387,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_50_623147,-1.57079633,0.0,0.005,4001,0.19095477,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_50_656417,-1.57079633,0.0,0.005,4001,0.2361809,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_50_670428,-1.57079633,0.0,0.005,4001,0.055276382,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_50_732993,-1.57079633,0.0,0.005,4001,0.10050251,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_50_717317,-1.57079633,0.0,0.005,4001,0.14572864,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_50_638775,-1.57079633,0.0,0.005,4001,0.0050251256,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_50_811652,-1.57079633,0.0,0.005,4001,0.20603015,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_50_827285,-1.57079633,0.0,0.005,4001,0.24623116,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_50_858949,-1.57079633,0.0,0.005,4001,0.060301508,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_50_890232,-1.57079633,0.0,0.005,4001,0.15075377,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_094238,-1.57079633,0.0,0.005,4001,0.25628141,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_157787,-1.57079633,0.0,0.005,4001,0.28140704,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_156752,-1.57079633,0.0,0.005,4001,0.16080402,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_125490,-1.57079633,0.0,0.005,4001,0.020100503,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_219774,-1.57079633,0.0,0.005,4001,0.32160804,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_258049,-1.57079633,0.0,0.005,4001,0.12060302,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_282872,-1.57079633,0.0,0.005,4001,0.26130653,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_361285,-1.57079633,0.0,0.005,4001,0.16582915,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_423807,-1.57079633,0.0,0.005,4001,0.28643216,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_439428,-1.57079633,0.0,0.005,4001,0.32663317,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_471091,-1.57079633,0.0,0.005,4001,0.12562814,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_518083,-1.57079633,0.0,0.005,4001,0.26633166,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_596754,-1.57079633,0.0,0.005,4001,0.33165829,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_612464,-1.57079633,0.0,0.005,4001,0.36683417,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_643628,-1.57079633,0.0,0.005,4001,0.13065327,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_729834,-1.57079633,0.0,0.005,4001,0.3718593,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_761793,-1.57079633,0.0,0.005,4001,0.34170854,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_745725,-1.57079633,0.0,0.005,4001,0.42713568,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_793069,-1.57079633,0.0,0.005,4001,0.31155779,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_730701,-1.57079633,0.0,0.005,4001,0.030150754,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_871360,-1.57079633,0.0,0.005,4001,0.46733668,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_934086,-1.57079633,0.0,0.005,4001,0.37688442,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_965740,-1.57079633,0.0,0.005,4001,0.49748744,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_981379,-1.57079633,0.0,0.005,4001,0.35175879,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_52_012632,-1.57079633,0.0,0.005,4001,0.47236181,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_51_997010,-1.57079633,0.0,0.005,4001,0.040201005,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_52_153754,-1.57079633,0.0,0.005,4001,0.3919598,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_52_201129,-1.57079633,0.0,0.005,4001,0.5879397,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_52_221847,-1.57079633,0.0,0.005,4001,0.47738693,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_52_169863,-1.57079633,0.0,0.005,4001,0.50251256,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_52_248505,-1.57079633,0.0,0.005,4001,0.55778894,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_52_515805,-1.57079633,0.0,0.005,4001,0.56281407,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_52_578762,-1.57079633,0.0,0.005,4001,0.69346734,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_52_610009,-1.57079633,0.0,0.005,4001,0.72864322,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_52_625637,-1.57079633,0.0,0.005,4001,0.59798995,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_52_656906,-1.57079633,0.0,0.005,4001,0.76884422,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_52_720005,-1.57079633,0.0,0.005,4001,0.57788945,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_52_641259,-1.57079633,0.0,0.005,4001,0.64321608,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_52_814439,-1.57079633,0.0,0.005,4001,0.7839196,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_52_861753,-1.57079633,0.0,0.005,4001,0.58291457,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_52_893021,-1.57079633,0.0,0.005,4001,0.71859296,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_52_987303,-1.57079633,0.0,0.005,4001,0.78894472,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_52_877395,-1.57079633,0.0,0.005,4001,0.65326633,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_53_051169,-1.57079633,0.0,0.005,4001,0.81407035,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_53_082838,-1.57079633,0.0,0.005,4001,0.74874372,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_53_098464,-1.57079633,0.0,0.005,4001,0.61306533,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_53_161148,-1.57079633,0.0,0.005,4001,0.86934673,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_53_192418,-1.57079633,0.0,0.005,4001,0.81909548,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_53_176794,-1.57079633,0.0,0.005,4001,0.65829146,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_53_361723,-1.57079633,0.0,0.005,4001,0.8241206,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_53_302359,-1.57079633,0.0,0.005,4001,0.75879397,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_53_333587,-1.57079633,0.0,0.005,4001,0.87437186,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_53_663668,-1.57079633,0.0,0.005,4001,0.66331658,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_53_862282,-1.57079633,0.0,0.005,4001,0.87939698,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_53_867795,-1.57079633,0.0,0.005,4001,0.84924623,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_53_993340,-1.57079633,0.0,0.005,4001,0.85427136,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_53_977655,-1.57079633,0.0,0.005,4001,0.88442211,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_53_930313,-1.57079633,0.0,0.005,4001,0.67336683,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_54_228541,-1.57079633,0.0,0.005,4001,0.89949749,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_54_244167,-1.57079633,0.0,0.005,4001,1.0,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_54_259796,-1.57079633,0.0,0.005,4001,0.96984925,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_54_542371,-1.57079633,0.0,0.005,4001,0.97487437,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_54_620960,-1.57079633,0.0,0.005,4001,0.9798995,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_22_54_699521,-1.57079633,0.0,0.005,4001,0.98492462,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_07_931883,-1.57079633,0.0,0.005,4001,0.15577889,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_07_868825,-1.57079633,0.0,0.005,4001,0.090452261,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_07_963090,-1.57079633,0.0,0.005,4001,0.08040201,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_025507,-1.57079633,0.0,0.005,4001,0.21105528,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_194863,-1.57079633,0.0,0.005,4001,0.29145729,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_094484,-1.57079633,0.0,0.005,4001,0.10552764,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_166538,-1.57079633,0.0,0.005,4001,0.22110553,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_197905,-1.57079633,0.0,0.005,4001,0.33668342,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_307736,-1.57079633,0.0,0.005,4001,0.29648241,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_323379,-1.57079633,0.0,0.005,4001,0.11557789,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_433405,-1.57079633,0.0,0.005,4001,0.59296482,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_449011,-1.57079633,0.0,0.005,4001,0.51256281,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_480257,-1.57079633,0.0,0.005,4001,0.63819095,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_542694,-1.57079633,0.0,0.005,4001,0.60301508,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_573920,-1.57079633,0.0,0.005,4001,0.52763819,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_596059,-1.57079633,0.0,0.005,4001,0.73366834,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_621233,-1.57079633,0.0,0.005,4001,0.71356784,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_636845,-1.57079633,0.0,0.005,4001,0.6080402,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_668091,-1.57079633,0.0,0.005,4001,0.53768844,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_696245,-1.57079633,0.0,0.005,4001,0.74371859,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_746645,-1.57079633,0.0,0.005,4001,0.61809045,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_762267,-1.57079633,0.0,0.005,4001,0.95477387,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_796256,-1.57079633,0.0,0.005,4001,0.92462312,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_824911,-1.57079633,0.0,0.005,4001,0.99497487,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_08_934722,-1.57079633,0.0,0.005,4001,0.94472362,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_19_666193,-1.57079633,0.0,0.005,4001,0.015075377,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_19_854568,-1.57079633,0.0,0.005,4001,0.25125628,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_19_995606,-1.57079633,0.0,0.005,4001,0.40201005,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_20_089853,-1.57079633,0.0,0.005,4001,0.48743719,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_19_979988,-1.57079633,0.0,0.005,4001,0.43718593,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_20_168329,-1.57079633,0.0,0.005,4001,0.6281407,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_20_293795,-1.57079633,0.0,0.005,4001,0.96482412,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_29_266829,-1.57079633,0.0,0.005,4001,0.025125628,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_23_29_345372,-1.57079633,0.0,0.005,4001,0.27638191,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_31_447756,-1.57079633,0.0,0.005,4001,0.25825826,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_31_495128,-1.57079633,0.0,0.005,4001,0.34234234,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_31_510743,-1.57079633,0.0,0.005,4001,0.26026026,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_31_432227,-1.57079633,0.0,0.005,4001,0.088088088,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_31_557608,-1.57079633,0.0,0.005,4001,0.17617618,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_31_562616,-1.57079633,0.0,0.005,4001,0.01001001,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_31_589262,-1.57079633,0.0,0.005,4001,0.26226226,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_31_620511,-1.57079633,0.0,0.005,4001,0.43043043,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_31_636137,-1.57079633,0.0,0.005,4001,0.012012012,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_31_651898,-1.57079633,0.0,0.005,4001,0.17817818,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_31_698866,-1.57079633,0.0,0.005,4001,0.26426426,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_31_714463,-1.57079633,0.0,0.005,4001,0.43243243,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_31_730088,-1.57079633,0.0,0.005,4001,0.18018018,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_31_808654,-1.57079633,0.0,0.005,4001,0.016016016,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_31_793016,-1.57079633,0.0,0.005,4001,0.43443443,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_31_824272,-1.57079633,0.0,0.005,4001,0.18218218,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_31_762846,-1.57079633,0.0,0.005,4001,0.092092092,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_31_839908,-1.57079633,0.0,0.005,4001,0.35035035,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_31_871573,-1.57079633,0.0,0.005,4001,0.018018018,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_31_949792,-1.57079633,0.0,0.005,4001,0.02002002,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_32_012488,-1.57079633,0.0,0.005,4001,0.43843844,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_32_043704,-1.57079633,0.0,0.005,4001,0.022022022,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_32_063340,-1.57079633,0.0,0.005,4001,0.35635636,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_32_091017,-1.57079633,0.0,0.005,4001,0.44044044,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_32_185261,-1.57079633,0.0,0.005,4001,0.44244244,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_32_200900,-1.57079633,0.0,0.005,4001,0.36036036,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_32_232120,-1.57079633,0.0,0.005,4001,0.19219219,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_32_247749,-1.57079633,0.0,0.005,4001,0.026026026,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_32_279391,-1.57079633,0.0,0.005,4001,0.27827828,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_32_420508,-1.57079633,0.0,0.005,4001,0.36236236,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_32_451757,-1.57079633,0.0,0.005,4001,0.28028028,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_32_483419,-1.57079633,0.0,0.005,4001,0.1001001,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_32_579066,-1.57079633,0.0,0.005,4001,0.1961962,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_32_625959,-1.57079633,0.0,0.005,4001,0.36636637,6.2831853,0,0.11032751,1,4.712389,9.8
2022_12_14_11_24_32_641587,-1.57079633,0.0,0.005,4001,0.28428428,6.2831853,0,0.11032751,1,4.712389,9.8
